48||Genetic evidence implicating DARPP-32 in human frontostriatal structure, function, and cognition||http://scholar.google.com/https://www.jci.org/articles/view/JCI30413v1||2007||185||16||17675205751520962579||None||http://scholar.google.com/scholar?cites=17675205751520962579&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=17675205751520962579&hl=en&as_sdt=0,5||None||Dopamine-and cAMP-regulated phosphoprotein of molecular weight 32 kDa (DARPP-32), encoded by PPP1R1B, is a pivotal integrator of information in dopaminoceptive neurons, regulating the response to neuroleptics, psychotomimetics, and drugs of abuse, and affecting striatal function and plasticity. Despite extensive preclinical work, there are almost no data on DARPP-32 function in humans. Here, we identify, through resequencing in 298  ...||A Meyer-Lindenberg, RE Straub… - The Journal of  …
51||Carbon dioxide provocation of anxiety and respiratory response in bipolar disorder||http://www.sciencedirect.com/science/article/pii/S0165032706003648||2007||10||9||3585220456370551713||None||http://scholar.google.com/scholar?cites=3585220456370551713&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3585220456370551713&hl=en&as_sdt=0,5||None||BACKGROUND: Frequent bipolar/panic comorbidity implies bipolar individuals may experience CO2-provoked anxiety and changes in respiratory patterns similar to those experienced by individuals with panic disorder. METHODS: 16 euthymic bipolar individuals breathed air and air combined with 5% CO2 for 15 min each. Respiratory and subjective anxiety measures were collected. RESULTS: On CO2 subjects were more anxious and  ...||DF MacKinnon, B Craighead, R Hoehn-Saric - Journal of affective  …
69||Association of synapsin 2 with schizophrenia in families of Northern European ancestry||http://www.sciencedirect.com/science/article/pii/S0920996407003325||2007||50||10||287421540013064648||None||http://scholar.google.com/scholar?cites=287421540013064648&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=287421540013064648&hl=en&as_sdt=0,5||None||The synapsin 2 (Syn2) gene (3p25) is implicated in synaptogenesis, neurotransmitter release, and the localization of nitric oxide synthase to the proximity of its targets. In this study we investigated linkage and association between the Syn2 locus and schizophrenia. 37 pedigrees of Northern European ancestry from the NIMH Human Genetics Initiative collection were used. Four microsatellites and twenty SNPs were genotyped. Linkage ( ...||V Saviouk, MP Moreau, IV Tereshchenko… - Schizophrenia  …
76||No association between schizophrenia and polymorphisms of the PlexinA2 gene in Chinese Han Trios||http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2276648/||2008||9||13||14739447915958097760||None||http://scholar.google.com/scholar?cites=14739447915958097760&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=14739447915958097760&hl=en&as_sdt=0,5||None||Multiple genetic, environmental and developmental factors have been implicated (Hyman, 1999; Riley et al., 2000) in the etiology of schizophrenia. Axon guidance molecules may be considered candidate genes to explain an early developmental abnormality underlying schizophrenia. Plexin A2, a member of the semaphorin receptor family, is an axon guidance receptor widely expressed in the brain (Takahashi et al., 1999). A genome-wide  ...||S Budel, S Shim, Z Feng, H Zhao, F Hisama… - Schizophrenia  …
80||BDNF Val66Met variant and age of onset in schizophrenia||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30619/full||2008||56||7||2075995059404919162||None||http://scholar.google.com/scholar?cites=2075995059404919162&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=2075995059404919162&hl=en&as_sdt=0,5||None||Abstract Brain-derived neurotrophic factor (BDNF) has been advanced as a candidate gene for schizophrenia by virtue of its effects on neurotransmitter systems that are dysregulated in psychiatric disorder and its involvement in the response to antipsychotic drugs. The extensively examined BDNF gene Val66Met (or rs6265) variant has been associated with schizophrenia, and studies have linked this polymorphism to brain morphology, cognitive  ...||HM Chao, HT Kao, B Porton - American Journal of Medical  …
82||Linkage disequilibrium mapping of a chromosome 15q25-26 major depression linkage region and sequencing of NTRK3||http://www.sciencedirect.com/science/article/pii/S0006322308001662||2008||38||13||2915552034713250896||None||http://scholar.google.com/scholar?cites=2915552034713250896&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=2915552034713250896&hl=en&as_sdt=0,5||None||BACKGROUND: We reported genome-wide significant linkage on chromosome 15q25. 3-26.2 to recurrent early-onset major depressive disorder (MDD-RE). Here we present initial linkage-disequilibrium (LD) fine mapping of this signal and sequence analysis of NTRK3 (neurotrophic receptor kinase-3), a biologically plausible candidate gene. METHODS: In 300 pedigrees informative for family-based association, 1195 individuals were genotyped for  ...||R Verma, P Holmans, JA Knowles, D Grover… - Biological  …
83||Novel submicroscopic chromosomal abnormalities detected in autism spectrum disorder||http://www.sciencedirect.com/science/article/pii/S0006322308001030||2008||275||13||14180072265949501501||None||http://scholar.google.com/scholar?cites=14180072265949501501&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=14180072265949501501&hl=en&as_sdt=0,5||None||BACKGROUND: One genetic mechanism known to be associated with autism spectrum disorders (ASD) is chromosomal abnormalities. The identification of copy number variants (CNV), ie, microdeletions and microduplications that are undetectable at the level of traditional cytogenetic analysis, allows the potential association of submicroscopic chromosomal imbalances and human disease. METHODS: We performed array  ...||SL Christian, CW Brune, J Sudi, RA Kumar, S Liu… - Biological  …
87||Genetic variants in the cocaine-and amphetamine-regulated transcript gene (CARTPT) and cocaine dependence||http://www.sciencedirect.com/science/article/pii/S0304394008007362||2008||12||10||4240509698580229233||None||http://scholar.google.com/scholar?cites=4240509698580229233&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=4240509698580229233&hl=en&as_sdt=0,5||None||Dopaminergic brain systems have been implicated to play a major role in drug reward, thus making genes involved in these circuits plausible candidates for susceptibility to substance use disorders. The cocaine-and amphetamine-regulated transcript peptide (CARTPT) is involved in reward and feeding behavior and has functional characteristics of an endogenous psychostimulant. In this study we tested the hypothesis that variation in the  ...||FW Lohoff, PJ Bloch, AE Weller, AH Nall, GA Doyle… - Neuroscience  …
89||A genome-wide association study implicates diacylglycerol kinase eta (DGKH) and several other genes in the etiology of bipolar disorder||http://www.nature.com/mp/journal/v13/n2/abs/4002012a.html||2008||599||16||6861397412657220882||None||http://scholar.google.com/scholar?cites=6861397412657220882&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=6861397412657220882&hl=en&as_sdt=0,5||None||Abstract The genetic basis of bipolar disorder has long been thought to be complex, with the potential involvement of multiple genes, but methods to analyze populations with respect to this complexity have only recently become available. We have carried out a genome-wide association study of bipolar disorder by genotyping over 550 000 single-nucleotide polymorphisms (SNPs) in two independent case-control samples of European origin. The  ...||AE Baum, N Akula, M Cabanero, I Cardona… - Molecular  …
94||PDLIM5 and susceptibility to bipolar disorder: a family-based association study and meta-analysis||http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2572255/||2008||11||9||161121979903398450||None||http://scholar.google.com/scholar?cites=161121979903398450&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=161121979903398450&hl=en&as_sdt=0,5||None||Objectives The postsynaptic density-95/discs large/zone occludens-1 (PDZ) domain and LIM (Lin-11, Isl-1, and Mec-3) domain 5 (PDLIM5) gene has been analyzed as a candidate gene for both schizophrenia (SZ) and bipolar disorder (BP) in Japanese samples. We performed a family-based association study to test the hypothesis that variants in PDLIM5 increase susceptibility to BP in European Americans and a meta-analysis to clarify whether there is  ...||J Shi, JA Badner, C Liu - Psychiatric genetics
95||Neurotransmission and bipolar disorder: A systematic family‐based association study||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30769/full||2008||18||9||12510050240634816436||None||http://scholar.google.com/scholar?cites=12510050240634816436&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12510050240634816436&hl=en&as_sdt=0,5||None||Abstract Neurotransmission pathways/systems have been proposed to be involved in the pathophysiology and treatment of bipolar disorder for over 40 years. In order to test the hypothesis that common variants of genes in one or more of five neurotransmission systems confer risk for bipolar disorder, we analyzed 1,005 tag single nucleotide polymorphisms in 90 genes from dopaminergic, serotonergic, noradrenergic, GABAergic, and glutamatergic  ...||J Shi, JA Badner, E Hattori, JB Potash… - American Journal of  …
96||Clock genes may influence bipolar disorder susceptibility and dysfunctional circadian rhythm||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30714/full||2008||158||9||16497354896970692414||None||http://scholar.google.com/scholar?cites=16497354896970692414&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=16497354896970692414&hl=en&as_sdt=0,5||None||Abstract Several previous studies suggest that dysfunction of circadian rhythms may increase susceptibility to bipolar disorder (BP). We conducted an association study of five circadian genes (CRY2, PER1-3, and TIMELESS) in a family collection of 36 trios and 79 quads (Sample I), and 10 circadian genes (ARNTL, ARNTL2, BHLHB2, BHLHB3, CLOCK, CRY1, CSNK1D, CSNK1E, DBP, and NR1D1) in an extended family collection of 70 trios  ...||J Shi, JK Wittke‐Thompson, JA Badner… - American Journal of  …
97||No evidence for association between 19 cholinergic genes and bipolar disorder||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30417/full||2007||24||9||3598069389707600099||None||http://scholar.google.com/scholar?cites=3598069389707600099&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3598069389707600099&hl=en&as_sdt=0,5||None||Abstract Cholinergic dysfunction has been proposed for the pathogenesis of bipolar disorder (BD), and we have therefore performed a systematic association study of cholinergic system genes in BD (including schizoaffective disorder bipolar type). We genotyped 93 single nucleotide polymorphisms (SNPs) in 19 genes (CHAT, CHRM1-5, CHRNA1-7, CHRNA9, CHRNA10, and CHRNB1-4) in two series of samples: the National Institute of Mental  ...||J Shi, E Hattori, H Zou, JA Badner… - American Journal of  …
99||Molecular genetics of schizophrenia: a critical review.||http://psycnet.apa.org/psycinfo/2004-11622-002||2003||69||14||12472161259457211950||None||http://scholar.google.com/scholar?cites=12472161259457211950&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=12472161259457211950&hl=en&as_sdt=0,5||None||Abstract 1. We present an overview of current progress and future directions in the molecular genetics of schizophrenia. We review linkage studies, involving the genome-wide scan of chromosomes with closely spaced polymorphic markers, and association studies of candidate genes, identified on the basis of receptors, neurotransmitters and response to certain drugs. The limitations of the research methodology involved in analyzing such a  ...||N Berry, V Jobanputra, H Pal - Journal of psychiatry & neuroscience
100||Further evidence of a maternal parent‐of‐origin effect on chromosome 10 in late‐onset Alzheimer's disease||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30350/full||2006||31||9||9531980178357099609||None||http://scholar.google.com/scholar?cites=9531980178357099609&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=9531980178357099609&hl=en&as_sdt=0,5||None||Abstract The chromosome 10q region has recently received a great deal of attention in late-onset Alzheimer's disease (LOAD), given the growing evidence of linkage to LOAD, or to A-beta levels, reported by several groups. In a recent paper we reported evidence of linkage in this region in our subset of the NIMH AD genetics initiative pedigrees, approaching genome-wide significance (non-parametric LOD score= 3.27), when only families with maternal  ...||SS Bassett, D Avramopoulos, RT Perry… - American Journal of  …
114||Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci||http://www.nature.com/ng/journal/v40/n12/abs/ng.249.html||2008||359||16||18240939039157502478||None||http://scholar.google.com/scholar?cites=18240939039157502478&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=18240939039157502478&hl=en&as_sdt=0,5||None||Abstract We carried out a meta-analysis of data from three genome-wide association (GWA) studies of type 1 diabetes (T1D), testing 305,090 SNPs in 3,561 T1D cases and 4,646 controls of European ancestry. We obtained further support for 4q27 (IL2-IL21, P= 1.9 times 10-8) and, after genotyping an additional 6,225 cases, 6,946 controls and 2,828 families, convincing evidence for four previously unknown and distinct risk loci in chromosome  ...||JD Cooper, DJ Smyth, AM Smiles, V Plagnol… - Nature  
114||Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci||http://www.nature.com/ng/journal/v40/n12/abs/ng.249.html||2008||359||16||18240939039157502478||None||http://scholar.google.com/scholar?cites=18240939039157502478&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=18240939039157502478&hl=en&as_sdt=0,5||None||Abstract We carried out a meta-analysis of data from three genome-wide association (GWA) studies of type 1 diabetes (T1D), testing 305,090 SNPs in 3,561 T1D cases and 4,646 controls of European ancestry. We obtained further support for 4q27 (IL2-IL21, P= 1.9 times 10-8) and, after genotyping an additional 6,225 cases, 6,946 controls and 2,828 families, convincing evidence for four previously unknown and distinct risk loci in chromosome  ...||JD Cooper, DJ Smyth, AM Smiles, V Plagnol… - Nature  …
116||Association and mutation analyses of 16p11. 2 autism candidate genes||http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0004582||2009||70||21||3404611642944671901||None||http://scholar.google.com/scholar?cites=3404611642944671901&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3404611642944671901&hl=en&as_sdt=0,5||None||Background Autism is a complex childhood neurodevelopmental disorder with a strong genetic basis. Microdeletion or duplication of a∼ 500–700-kb genomic rearrangement on 16p11. 2 that contains 24 genes represents the second most frequent chromosomal disorder associated with autism. The role of common and rare 16p11. 2 sequence variants in autism etiology is unknown.||RA Kumar, CR Marshall, JA Badner, TD Babatz… - PloS one116||Association and mutation analyses of 16p11. 2 autism candidate genes||http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0004582||2009||70||21||3404611642944671901||None||http://scholar.google.com/scholar?cites=3404611642944671901&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=3404611642944671901&hl=en&as_sdt=0,5||None||Background Autism is a complex childhood neurodevelopmental disorder with a strong genetic basis. Microdeletion or duplication of a∼ 500–700-kb genomic rearrangement on 16p11. 2 that contains 24 genes represents the second most frequent chromosomal disorder associated with autism. The role of common and rare 16p11. 2 sequence variants in autism etiology is unknown.||RA Kumar, CR Marshall, JA Badner, TD Babatz… - PloS one
120||Suggestive evidence for association of the circadian genes PERIOD3 and ARNTL with bipolar disorder||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30252/full||2006||236||14||8838679081121525917||None||http://scholar.google.com/scholar?cites=8838679081121525917&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=8838679081121525917&hl=en&as_sdt=0,5||None||Abstract Bipolar affective disorder (BPAD) is suspected to arise in part from malfunctions of the circadian system, a system that enables adaptation to a daily and seasonally cycling environment. Genetic variations altering functions of genes involved with the input to the circadian clock, in the molecular feedback loops constituting the circadian oscillatory mechanism itself, or in the regulatory output systems could influence BPAD as a result.  ...||CM Nievergelt, DF Kripke, TB Barrett… - American Journal of  
120||Suggestive evidence for association of the circadian genes PERIOD3 and ARNTL with bipolar disorder||http://onlinelibrary.wiley.com/doi/10.1002/ajmg.b.30252/full||2006||236||14||8838679081121525917||None||http://scholar.google.com/scholar?cites=8838679081121525917&as_sdt=2005&sciodt=0,5&hl=en||http://scholar.google.com/scholar?cluster=8838679081121525917&hl=en&as_sdt=0,5||None||Abstract Bipolar affective disorder (BPAD) is suspected to arise in part from malfunctions of the circadian system, a system that enables adaptation to a daily and seasonally cycling environment. Genetic variations altering functions of genes involved with the input to the circadian clock, in the molecular feedback loops constituting the circadian oscillatory mechanism itself, or in the regulatory output systems could influence BPAD as a result.  ...||CM Nievergelt, DF Kripke, TB Barrett… - American Journal of  …
